"y","Intercept","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49"
1,1,0.0232019232254658,0.0552162762377111,0.271419147883125,0.466687146229225,0.262683910701703,-0.230662070594567,-0.327323076051147,-0.0468022108775848,-0.127096399902551,-0.0479375644942295,-0.00854199028011565,0.331939923581347,0.588801401858513,0.388595288844419,0.442126425657628,0.956831342338623,0.792086843713921,1.11601299365615,1.62260387158972,1.75726480987707,1.21588301972094,1.02071358366702,0.878490411745448,1.06825486594934,1.04030168349124,1.41552484941288,1.52000814962026,1.06604729466407,1.35772791972813,1.54864457384333,1.54136234958904,2.1905770315728,2.52363263610862,1.72242391562147,1.96021679722956,1.81444330797175,1.51920811914061,1.92112102708966,2.39986331307274,2.05766873335286,1.93157011524793,2.02776605783959,1.93879114440856,1.71226380180771,1.50421506515759,1.46409628069216,1.53054304895506,1.46623643351721,1.36526798456839
1,1,-0.912799325864536,-1.41046419977786,-0.90976270459716,-1.12585078609777,-1.3025588084995,-1.03050643433684,-1.76491244260224,-1.64961591621183,-1.28990291957222,-0.957692038628797,-0.989181532941254,-1.14336209501907,-0.827860944918209,-1.36739849618819,-1.62211868431998,-1.06374013105928,-0.621906262421625,-0.183893971590589,-0.118209466667235,-0.633111162278899,-0.85341625755939,-0.700884709833459,-0.799954877983153,-1.21297160908541,-0.292060443824235,-0.523862089534024,-0.614159907871538,-0.57103540865626,-0.591609459833483,-0.45230753454456,-0.320799297086473,-0.432836593940395,-0.454109356270094,-0.0517161216809824,0.152702550438259,-0.401641688705709,-0.645000794861592,-0.400549038732535,-0.299338022892138,-0.0109906170034321,0.0567516490926305,0.345618331916754,0.20277009063591,-0.116695758341422,-0.142668709887825,-0.143564195996166,-0.551741955991454,-0.477758049136946,-0.191166721938248
1,1,0.303400018688888,0.775659072566542,0.182745452025123,0.0760342088718333,0.632437375065721,-0.226624476640451,-0.013288594579789,0.261600005283318,0.357826554795427,0.735137821066758,0.988944600540496,1.01020065686741,1.08252307089516,0.743477840602396,0.961038584308294,0.860781337079167,0.619670351466743,0.51087949378263,0.861357697773566,0.579671367123223,0.690110773894796,0.813607142114787,0.380315108111891,-0.181392743239983,-0.247498483264617,-0.55766407456689,-0.653408506268986,-0.707389156910856,-0.530266549261895,-0.485477364003196,-0.549861374132578,-0.939581807423665,-1.16745705496168,-1.46573029839323,-1.4319967085895,-1.48488260504419,-0.967774364311784,-0.769361496322428,-0.839671471637625,-1.10419466752329,-1.50385570992936,-1.51549297567691,-1.36980609690276,-1.53745040686074,-2.03065683944989,-1.97469289101635,-2.15158655494496,-1.70799832712887,-1.10333269132032
0,1,-0.647149218060007,-0.236417913248846,-0.790082428040372,-1.09228439409514,-1.15386616976607,-1.41277792447064,-1.23503440880112,-0.827331363992404,-0.645430958858965,-0.158679828806632,-0.566975119614372,-0.085692418947311,-0.0694421239119638,0.106491870485923,-0.308504384532664,-0.579587668076598,-0.651421443457198,-0.972190527621544,-0.793610966852934,-1.01920222990642,-1.06052448654058,-0.712708125127322,-0.419481891825085,-0.632370982827743,-1.08132691608905,-0.0942351662904576,-0.10933595046043,-0.25838061871841,-0.14403180461141,-0.0241165287701879,-0.00859327743333528,0.0734893638869071,0.0648590641654061,0.700965668340777,1.18780590917013,0.971881743557351,1.39950416816302,1.31477684767947,1.26813158248756,0.744006291392772,0.777269780362986,0.250260281569255,0.0370828918947613,-0.29000299452847,0.21418226647906,0.381267675006937,0.523012044670246,0.997029246126044,0.629998693076293
1,1,1.52196032576296,1.3921347373607,0.902483301445658,0.944447044910779,0.73065689853654,0.607893059854285,-0.0153102302525617,0.0648466863477876,0.14605349134275,0.678626797980592,0.946479646720215,0.583849625159074,0.511291196406983,0.664152718817781,1.01810262698184,1.07141613138817,1.23049094220545,0.867454537214111,0.552475251489494,-0.0219781521329746,0.57783148911273,0.261971957142164,0.564643865282328,0.0518559301506074,0.370081578424879,0.415469991772239,0.907253775512974,1.0824643769633,1.35091517543363,1.14841452794442,1.05431850737237,1.35236323028264,1.05500894312717,0.799446157831858,-0.111891019447804,0.548964847333512,0.534343787989734,0.905413644435927,1.4862224027165,1.47183888481556,1.72339173232842,1.85506153161981,1.51550479061426,1.10227440436822,0.350685519034721,0.0588428362054602,-0.0552961305528475,-0.267815540116053,-0.138228533735031
0,1,0.0603278498168027,0.4608889897082,0.502354509887299,0.23400672740436,0.331380044306858,0.266376964591097,0.743872410612523,1.02958281818451,1.14843005581618,0.561494903892792,0.254292178459757,-0.0240962598965588,0.224362680419727,0.630616377011099,0.638614771522562,0.955530000704076,0.897322115178284,1.20040367882575,1.65574105037899,1.08315881885353,0.711211775573165,0.533845791752243,0.848590902712891,0.733537392738426,0.61899408567617,0.800780992375313,0.796568948379332,0.917664044521178,0.511406163224623,0.640939735849538,0.636113463507658,0.432798791484031,0.346399417737391,-0.0828862933914354,0.163773064611816,0.0234690422935227,-0.319887956372436,-0.4646826362953,-0.370577727928359,-0.228740314051571,-0.333540761005592,-0.178286195660244,-0.213551226859957,0.0504233929766536,-0.124895244683303,-0.0253694996095396,-0.484251299872515,-0.24218265987551,-0.192024319918207
0,1,0.203055734665482,0.295246781937867,0.0565720508980778,-0.331974297282309,0.0688251469246706,-0.574980192369559,-1.08811152641222,-0.857181571513637,-1.2482563683159,-1.13088649273787,-1.59274598764854,-1.43496466315803,-1.41396203683086,-1.33768237739513,-1.17355881311306,-1.2031003249082,-1.33566024965963,-1.24662379751386,-1.54804226597849,-1.24286464629501,-1.11063021629755,-0.845861608601799,-0.859257921172984,-0.725001843965297,-0.759355087398906,-0.882892277467909,-0.315818834566418,-0.73389407782327,0.0089023718019238,0.385635709996595,-0.039987671206244,0.0876336888179002,-0.142667104591086,0.171415445479642,0.126093376328938,0.341420324741743,0.366240030517999,0.414470121988057,0.841619291097829,0.871879076382099,0.878957730748378,0.786445675707418,0.591682427939385,0.152635087332234,0.159409445489606,0.0205975531453658,-0.0722512161793385,0.591284561078254,-0.142159567785755
0,1,2.23229674416022,2.22647661571166,2.48621768082216,2.29856899676379,1.15148610987304,0.941049588138257,0.749529256908412,1.30845462182265,1.51969354496543,1.33798145044406,1.72411091048987,1.13588139943123,0.777311408517672,0.837743084470345,0.791909444752252,0.998573547290297,0.645792629455839,0.475936858261772,0.196556789937893,0.486860113835326,0.484325162162138,-0.0683951834451304,-0.525724788686087,-0.476038094235805,-0.304264692166776,-0.238956044129324,-0.365734672848525,-0.635868287462231,-1.02495053960235,-1.32815743906582,-1.16370498713256,-1.20808646175425,-1.90723715172037,-2.24963830372877,-2.11077912787188,-1.94092589755038,-1.85350457127508,-1.8720921032215,-1.8234854697013,-1.71212325747851,-1.20659804635609,-0.812895827976914,-1.29315087687615,-1.47312515478032,-1.39512537513554,-1.27603600267526,-0.918447869639025,-1.00187235345375,-0.780748158002528
0,1,-0.0389412882208808,0.518932409802682,0.559500931989661,0.280295355978921,0.214062079031958,0.0500396012584073,-0.157691997191224,-0.00883915612680033,-0.156322623396003,-0.168370676832344,-0.663641032627177,-0.30823578740219,0.171929807125465,0.33388457702412,0.379856871365358,0.170047640512902,-0.255339438870393,-0.162331433413229,-0.0734769172198863,-0.156178990831423,-0.463473220398509,-0.470429161115456,-0.4865770337033,-0.851495435044109,-0.928087627845277,-1.14835646952571,-1.17319715858863,-1.02163190834831,-1.17960590466968,-1.19445576203048,-0.904356299427083,-1.08428841400676,-1.01216644255228,-0.863792065279682,-0.278915516714542,-0.325668959913226,-0.42101349573502,-0.299884410876544,-0.0363466275382054,-0.449766474569969,-0.359765619884102,-0.376009097531238,-0.215788930546288,0.0102008317301072,-0.518163434783124,-0.716601433960953,-0.96532543717417,-0.741728006084301,-0.611195646673485
0,1,1.58386340116067,1.88337950235516,2.34017011907198,1.76044227185768,1.70977914753304,1.97340773693788,1.39211217203641,1.11913583490259,0.575043322158047,0.303849862449868,0.325278132216878,0.548060390814868,0.400107316749998,0.106346401744678,-0.329028466383322,-0.575089305685268,-0.673913360039723,-0.0221457426815619,-0.16434816328907,-0.206886552215014,0.235788195760305,-0.148812923528219,0.107748836669378,0.329097428419785,0.674609989362592,0.485764981674761,0.550198784071025,0.381384105569157,0.37046505544807,0.45931243797389,0.227714845754212,0.256103633166778,0.490273613650075,0.467058246231374,0.328407869389339,0.832589676059062,1.0432174962768,1.01976290003692,0.760247267828278,0.923322225341386,0.614689540630894,0.496045195212318,0.197020153319804,-0.0853244759817697,-0.331253970981208,-0.541908467124448,-0.854792085473792,-0.121617033651629,0.501026377532756
0,1,2.60404865848591,2.73478354791925,2.74230113587947,2.53664562997487,2.47979777308129,2.30229026627078,2.17510142860641,1.0698647408944,1.02102988632813,0.521328981644581,0.273344707339218,0.200003801854722,0.104284669537431,0.156754305390925,-0.31933364513058,-0.498929358830052,-1.06436750775466,-1.06855134477775,-0.640255307683867,-0.445240014605405,-0.348043815607243,-0.731909751472831,-0.457851139800369,-0.157674526729964,0.230855949987571,-0.0155682883900232,0.395450731741706,-0.149035700771819,-0.00916065925803688,0.259793401640624,0.19208914096275,-0.247046065580808,0.266666590846052,0.583266682549493,0.394919046926589,0.365004798686506,0.693392172187111,0.379060878412423,0.220075286682976,-0.0994817478222519,0.0155988604554868,0.0035036826900044,-0.183561968942062,-0.287936545444479,0.0224946765331434,0.0751002131641073,-0.143115515488985,-0.395929735903614,-0.319590331925107
1,1,1.61534031812413,1.00125839271122,1.32009610637692,1.60216187704738,1.27600542298933,0.904839648484717,0.954632021684561,0.401264110375235,0.552785390291439,0.582576994015368,0.66953274562166,0.344588358079356,0.330366057163319,-0.401459811421787,-0.712999517434297,-0.401110100078352,-0.385381726158609,-0.346591051040761,-0.707697669506396,-0.695392784087853,-0.838406758349876,-0.75518863957127,-0.856619645318258,-1.13277936874674,-1.23511274610964,-0.751669718206185,-0.343704614318428,-0.32871684157643,-0.533877460023959,-0.689392843680577,-0.298883848308382,0.191529125464022,0.401183896039106,0.271376783904594,0.307810716633492,-0.140725393633711,0.105678480474309,0.379965118639015,0.230772060817942,0.394171051579573,-0.182599768737908,-0.0309227626994747,-0.0168317577328339,-0.409337686279731,-0.312669321942078,-0.316919419239125,-0.448303561966925,-0.581053314729414,-0.478726254920361
1,1,0.981890741070977,0.995598932655423,0.916027861182394,0.680819302277588,1.08964063029315,0.396486521931331,0.46409865643256,0.358452528226003,-0.530990708873496,-0.948725405791134,-0.119061058277828,0.320581998394448,0.0997741976603007,0.0445651983806373,0.143767732716317,0.771428207481612,1.08045535462233,1.47636097611103,1.6924574435439,1.72985175694903,1.41137632323765,1.69387255670396,1.3012915096166,1.42141052310682,1.23676567522119,1.31417584966811,1.25113825311738,0.929440450680731,0.914650026708076,1.00938139798004,0.903135057588842,0.795072445355191,0.88471568605099,1.48198344305822,1.05666034092899,0.916230128739961,0.691425192052551,1.1653255497837,0.766230830270169,0.494805067804752,0.722477910383329,0.537931571963966,0.801278407600532,0.998521038870619,1.63889495098948,2.55315813988994,2.70723568225557,2.54793889872705,2.46118886637667
1,1,0.422457262515112,1.20612791784798,1.28685739526248,0.621511906457263,0.790687839620717,1.01505981259805,0.15990824409005,-0.273788703502966,-0.354117583692476,-0.183392432333893,0.110123640554822,0.0215502392765509,-0.369136597922586,-0.114266785465576,-0.264592498220948,-0.515484061954262,-0.194898359460659,0.096889226612871,0.0241750023410948,0.199806821193933,0.154462452364533,0.298635545022623,0.50791845050456,0.288380298472404,-0.348521780769028,0.0567305016777668,0.364895731123751,0.0840218484585805,0.00916868121992257,-0.180314767923233,-0.0246322582821277,0.254433242561388,-0.123835302668323,-0.405466511683566,-0.747997686124895,-1.00839720126295,-1.25230953079267,-1.49123131838512,-1.22612870172036,-1.30583880207222,-0.831551090639918,-0.288238507449786,-0.106850061117408,-0.317120840247648,-0.1845786464447,-0.464238554844588,-0.671246860878289,-0.637209417002554,-0.183088454573805
1,1,-0.568267315688655,-0.8309416946035,-1.67870395026721,-1.0285695430406,-1.50549023977,-1.10963260559889,-1.10383350858488,-0.670844344486281,-0.820878318357237,-0.843762303829072,-1.09646170785941,-1.28214111330165,-1.57619142723548,-1.51494001248008,-1.67504564316749,-1.44618041772848,-1.42924107238809,-1.20875376820067,-1.1472852436875,-1.30424011122654,-1.48968045409108,-0.820136028726613,-0.650340220091871,-0.742996039237644,-0.443197183478474,-0.617558005300836,-0.615995984325619,-0.90033226536435,-1.37654567684788,-1.62319596841555,-2.2222140962248,-2.93350348449909,-2.66283659027807,-2.22090756669502,-2.55543034196037,-2.27633736394071,-2.07514080988889,-1.69140745022923,-1.73208617452938,-1.73320260516157,-2.14393176972105,-1.92865827505841,-1.96200003063087,-1.82835798220836,-1.69213080539123,-1.08792866340603,-0.951841744415109,-0.664392748436919,-0.958185321013952
1,1,-0.269988378109999,0.0236238168800534,-0.320144167111853,0.139289666018276,0.259204552390442,0.566580751590177,0.196598977616117,0.157931322858714,-0.356249759736944,-0.913892817616817,-0.963488494869728,-1.0341575704455,-0.693134320403438,-0.636792827827682,-0.553465604614604,-0.389680407078634,-0.347778704264004,-0.267870175301351,-0.109185742693519,0.061139443160437,0.189883119115289,0.502625725850595,1.25895217862177,1.21356490947471,0.64265855602236,0.809049594744503,0.812196719889695,1.06915826116856,0.861392149554784,1.25825162526487,0.930939209053872,1.05422332128293,0.832135696202424,0.565259465348147,0.613003549498852,-0.000919931482909267,0.169079637249755,0.197613360713379,0.05386215180934,0.189256794614101,0.461107858861873,0.379439392605652,0.554532999503191,0.414644683686343,0.311958311291048,0.384251927621993,-0.072782636087439,0.171369178646518,0.33894644558405
1,1,-0.427412747452424,-0.91455188134105,-0.699327533918776,-0.787793765006111,-0.106698133745637,0.0514792663300327,0.155943951619899,0.56573522257863,0.899350868655587,0.796168113398548,0.546388990474373,0.877445384113183,1.39409959381305,1.33175557813725,1.35644122208732,1.26595223076001,1.20129952076649,1.12800385762496,0.778166309902345,1.21058284161923,0.858559455189137,0.631094440169812,0.62147612695158,0.616017854323532,0.288133938809885,0.249180816308505,0.526214088033419,0.0155902702086495,0.0588677771470641,0.196843249793721,0.396095349317199,-0.0827569497546817,-0.108891522468893,0.0603409705282043,-0.395238426615495,-0.33921183307505,-0.581087281424732,-0.448493852568052,0.0605868959070592,-0.427444207943617,-0.281345621555961,-0.337694562965636,-0.0223208669038661,0.168498760762348,0.724568934213069,1.42126684128566,1.43570990096199,1.12643071720249,1.16800671379555
1,1,0.939007461197661,0.671344345485647,1.10767936143986,0.837575577590663,1.61072854544991,1.14742666070679,1.19771902618109,1.02385079755119,1.1199247693265,1.12640226101576,0.650867254829811,0.281325232529419,0.28847698287066,0.370229515459314,0.764268328973044,0.974598788750123,0.887494936453552,1.03219407668147,1.20354376203618,1.27589280809022,0.837253539277441,0.248526830283613,0.340991557758782,0.203389258096344,0.119393481710253,0.500201600183676,0.494814757076026,0.73892426484793,1.22484364819165,1.01872288242551,0.82448926881504,1.04854912901378,0.969400049751822,1.00595728602222,0.562108377501399,0.743056643275008,0.819564589126531,0.706051661411463,0.679953603629843,0.193854022884054,0.422213273090504,0.526926324598139,0.73761593391786,0.820798496024627,0.86515714617921,0.986247161511412,0.579692312836471,-0.254380542511801,-0.663882771141272
1,1,-1.02552024312175,-1.15576563982963,-0.976288275672641,-1.01522616064617,-1.56525656981316,-1.41493307720323,-0.8312078001592,-1.20945058225375,-1.11017239779313,-0.742846474675197,-1.00130758964311,-0.86465156290051,-0.785607373200976,-0.786282170987894,-1.33846563671809,-1.46226556567291,-1.67300877871403,-1.73745789900437,-1.6733646184138,-1.80576788855187,-1.6313222441268,-1.54224033171016,-1.72488173213834,-1.7078224820281,-1.4289444602824,-1.30540113777649,-0.9093706579193,-0.757226101388019,-0.816501427700582,-0.65848795242308,-0.561899859541557,-0.139031587336495,0.148487545811922,0.187414146582161,0.264927837402454,0.300060780862916,-0.154101724497565,-0.575974605293845,-0.903339982833941,-0.715167521792306,-0.537295514264008,-0.894133878516618,-0.912829446242855,-0.952957468759074,-0.664929812233883,-0.428637339747304,-0.683821438526069,-0.904669641860963,-0.589451715847997
0,1,0.160030420065879,0.278060802117689,0.590124785586014,0.314864347517979,0.0535831909034648,-0.122461257703857,0.259138445714676,0.330088304066141,-0.301817185031998,-0.468715035236102,-0.621612466461905,-0.271521106639152,-0.26229155398377,-0.114138527957311,0.505299557836052,-0.0272536303794868,-0.688414358354208,-1.14763908326926,-0.534698055573328,-0.0849832668272946,0.108355400899148,0.157303753980263,0.318702744721706,0.446684550695866,1.09631136754742,0.710778728198754,0.362494388345634,0.482974923396493,-0.337774603677773,-0.387934161020789,-0.710887619353702,-0.908489291579914,-1.12613179781415,-1.06559612999352,-0.843311366659061,-0.882164253970789,-0.4728364700541,-1.10733078203062,-1.0885600988504,-1.32530950953684,-1.47704802499314,-1.5353517159602,-1.59351719838866,-1.69672194933354,-1.48616108928134,-1.2207612027271,-1.3832787698458,-0.94042508496867,-0.659156942968434
1,1,-1.084129442204,-1.15556052438666,-1.00226309264308,-0.476148748326982,-0.509829115487483,-0.0153089059583387,-0.193489042435848,0.873250838874845,0.47830502896904,0.801322883485541,1.15248872837044,0.729265996541172,0.915559786779993,1.55864781001086,1.32228712927157,1.06695875145955,1.52657446538409,1.17557155879993,0.749479242936811,0.961872355702144,0.734009113524643,1.13876165490347,0.563644881831115,0.653482170280452,0.776898100599162,0.758990607363934,0.507051253521936,0.765317464220063,0.69949420296616,0.964487554276949,1.15243442342863,1.3850124234332,1.4754507442563,1.30729011258945,1.01284094579639,0.767278694010106,0.730795317067238,0.740092271397399,0.661005748695486,1.04411678638002,0.58019339779497,0.523638323906153,0.56891772035892,0.308202466869876,0.769153005892734,0.41045859001027,0.52354267740666,0.449984258250418,0.219015770713248
1,1,1.4249958003826,1.11509913310861,1.03690475146639,0.638260475531976,0.619858095813963,0.393453830241295,0.425549883541306,0.276951088792274,0.286007710331255,0.349189923550243,0.4739062970131,0.27297811079,0.579332036531064,0.131616982702731,-0.16087246038416,-0.49562494726304,0.181304259423877,0.0668952735352859,0.195236073007272,-0.0708321858503028,0.440827047379691,0.659641458656993,0.861553843294968,0.741942072972642,0.918013097591245,0.255438412572516,0.0242043515650344,0.624650565699229,0.727001286131326,0.513864925621502,0.190414268063137,0.299356915090064,0.233971092696779,0.357624614571402,0.577211557456778,0.617013933059626,0.502048359596082,0.730148744432779,0.789626808683951,1.1552436468681,1.49125051800231,1.55986065904011,1.54647581604981,1.71245457165773,1.43985470571612,1.55743705102561,1.55874316545948,1.70072117572545,1.46937951095052
